frame_number,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
732,592.0,[432.7487429079554 727.5162259823774 769.3275198662056 1012.3495562769795],[545.1104125976562 937.0780029296875 645.4537353515625 982.6470947265625],0.5323948264122009,KH06KSU,0.24174411926566916
733,592.0,[431.50704453085297 729.9933458755004 769.2249336225434 1015.9901167554658],[546.3303833007812 938.2311401367188 641.93359375 979.982666015625],0.46510830521583557,KH06KSU,0.3387865676062283
734,592.0,[429.54369443456795 732.5033732619476 767.6609789296826 1019.662116337278],[545.1837158203125 943.2720947265625 644.3829345703125 992.7103881835938],0.5104524493217468,KH06KSU,0.3052452892648655
734,784.0,[543.8719278806109 552.8509416904396 805.3702418097305 776.2346042497009],[630.38671875 690.1426391601562 710.7222290039062 730.26416015625],0.4606005847454071,LH15IZC,0.1470213902861828
735,592.0,[428.83035987426416 734.8192411612691 768.3755897528072 1023.8317187669226],[542.0421752929688 946.50439453125 641.457275390625 996.303955078125],0.43783971667289734,KH06KSU,0.3857047104955506
738,592.0,[426.98145233964567 741.4107643456937 768.5401225335132 1033.279197266598],[543.729736328125 962.0842895507812 637.7457885742188 1002.4956665039062],0.28359612822532654,KH06KSU,0.5428740908103669
739,592.0,[426.20631252083126 745.70299551854 767.4019528161223 1037.5316916475895],[539.8889770507812 962.5263061523438 638.1157836914062 1004.9880981445312],0.27672362327575684,KH06KSU,0.42283735951075646
740,592.0,[426.16208230259764 749.0228312360714 768.4120092041478 1041.33479258196],[537.793212890625 963.7901611328125 638.7901611328125 1007.6246948242188],0.4693217873573303,KH06KSU,0.20425538313524752
741,592.0,[424.51239027890585 751.8287376698468 768.0463278458855 1044.15876661274],[533.9121704101562 968.5746459960938 638.0530395507812 1015.9187622070312],0.477154403924942,KH06KSU,0.5075946093134657
742,592.0,[423.0152354082089 753.4128628051922 767.2036403635387 1046.215704775399],[533.5903930664062 969.1336669921875 637.257568359375 1017.9466552734375],0.49043533205986023,KH06KSU,0.36209537961504046
743,592.0,[420.3534002025409 755.9772614535501 766.490879284394 1049.3530923742671],[531.6859130859375 971.1397705078125 633.7633666992188 1018.9757080078125],0.4870607256889343,KH05KSU,0.24854155433397038
744,592.0,[418.20403048915597 758.7574463752294 766.593278404715 1052.5475032306597],[529.5263671875 979.2671508789062 630.8785400390625 1022.037109375],0.5247479677200317,KH05KSU,0.2841166693644559
745,592.0,[415.7711417850841 760.2754877976407 764.9593567075972 1054.4636744507059],[527.9342041015625 980.7372436523438 632.1963500976562 1025.5892333984375],0.506321370601654,KH06KSU,0.28570177164029076
746,592.0,[413.8003408772595 762.864463701704 764.132517514229 1058.2070514338718],[527.0527954101562 985.259765625 628.7477416992188 1027.4681396484375],0.49885180592536926,KH06KSU,0.20981000815976455
747,360.0,[1149.1369377213462 613.1943461395357 1407.9402880144987 852.3919553762483],[1235.709716796875 760.7838134765625 1323.31982421875 805.3681640625],0.5317808985710144,GU05ERD,0.22506473505426777
747,592.0,[412.0841802594803 765.5509705502848 764.6700085014029 1061.6724031410474],[529.390869140625 986.7590942382812 627.7999877929688 1030.4468994140625],0.43338245153427124,KH06KSU,0.2529687736475334
748,360.0,[1148.3980889980548 611.8209388554204 1408.5776250285621 852.7128914628044],[1238.1563720703125 759.177978515625 1323.220947265625 803.6455078125],0.5458806753158569,GV05EPD,0.1975514312339179
750,360.0,[1149.6116297922226 613.4988120505975 1412.054632915172 856.6513229512238],[1240.1956787109375 769.1863403320312 1323.545654296875 811.0469970703125],0.5523000359535217,GJ05ERD,0.19256538639048734
750,592.0,[405.3963415308381 774.4738979522616 762.7570990724794 1071.452438909574],[523.2490234375 994.9718627929688 627.68505859375 1043.4705810546875],0.3163033425807953,KH06KSU,0.22783993315776085
751,360.0,[1150.2074212063644 615.0712523173468 1413.358015820032 858.2329433921027],[1239.031494140625 768.841552734375 1324.4227294921875 811.6680908203125],0.5714676976203918,GU06EPD,0.10557390623125243
751,592.0,[404.25999721703545 776.6737047514808 762.7001214276448 1073.791419795844],[524.4869384765625 996.78369140625 625.44287109375 1045.7603759765625],0.3055817484855652,KH06KSU,0.19075830612479897
752,592.0,[401.25848227373615 778.5832706994128 758.1600389009353 1075.2289279674833],[523.8450927734375 1009.4483642578125 625.3916015625 1050.40576171875],0.38631758093833923,KH05KSU,0.32419703683275
753,360.0,[1151.3294170691872 620.8501347398815 1415.6830256341048 864.5280425130577],[1241.274169921875 773.2984008789062 1324.2835693359375 816.8965454101562],0.5324747562408447,GJ06EPD,0.12797897431553573
753,592.0,[400.7920378675781 780.7718687652934 757.8229308277414 1076.734563250404],[523.4055786132812 1008.6875610351562 625.7237548828125 1053.53515625],0.3581877648830414,KH05KSU,0.3678971408899347
754,360.0,[1150.562119872775 623.9349044443537 1415.749606367904 867.118188756827],[1241.407958984375 772.5445556640625 1326.4564208984375 817.3649291992188],0.5304965972900391,GJ06EPD,0.19384500210528183
754,592.0,[399.0466466202506 781.7337233463123 754.6173933506843 1076.977814278899],[521.29052734375 1012.8204345703125 624.9057006835938 1053.531005859375],0.27716124057769775,KH05KSU,0.5091570325571041
755,360.0,[1150.6125981162145 625.3698673316259 1416.5712783725362 869.3058097422517],[1245.86328125 774.7708740234375 1333.003173828125 819.1408081054688],0.5277456045150757,GJ06EPD,0.4812559224057109
755,592.0,[399.42945623452067 783.757010850027 756.9139797579747 1077.6606180681474],[517.423583984375 1017.677490234375 625.3642578125 1062.0955810546875],0.296917587518692,KH06KSU,0.4362472519673938
756,784.0,[520.6932506972703 585.3841851138137 789.8937003958479 814.482339681911],[612.0013427734375 730.3049926757812 692.9191284179688 770.9913940429688],0.5242076516151428,LN15ZZO,0.15365226215000788
756,592.0,[399.96131795911333 786.8636372525227 759.2996425557462 1079.0085524998133],[516.9200439453125 1018.1429443359375 621.0741577148438 1066.1473388671875],0.439474493265152,KH06KSU,0.29127844152729315
758,592.0,[395.7329260858281 792.4053595802453 759.2953074700589 1079.3207170416517],[517.89208984375 1028.7178955078125 622.6492919921875 1074.2823486328125],0.5279276371002197,KH06KSU,0.2183650323630157
765,784.0,[507.698093844255 597.9664300103698 787.070666725295 835.1493737511698],[599.524658203125 745.3509521484375 688.8920288085938 787.705810546875],0.5770741105079651,LW15ZZC,0.10980471231532658
765,360.0,[1152.9474020752025 644.3026738453752 1423.2189702652852 891.0303948884875],[1246.581787109375 797.5537719726562 1336.4422607421875 844.1782836914062],0.5504764914512634,GJ06EPD,0.12451967913421376
769,360.0,[1151.4347628517178 647.7827346939807 1426.7106412028227 899.7676876393668],[1248.9940185546875 807.592529296875 1336.102783203125 850.5294799804688],0.4763173758983612,GJ06EPP,0.28754617534192034
770,360.0,[1150.8688912445582 649.7670285719088 1427.6310969212032 902.5707535505143],[1250.2716064453125 810.5497436523438 1335.8983154296875 854.91162109375],0.5048401355743408,GJ05ERD,0.10492343576233318
770,784.0,[501.4706995319209 604.6748476744389 784.2605112319122 843.545209008496],[594.1510009765625 755.3574829101562 681.0416870117188 799.8480834960938],0.48216044902801514,LH15ZZQ,0.10052813805777461
771,360.0,[1148.9165241664293 653.5294596242413 1427.4882809541834 906.4591962419365],[1247.6114501953125 813.9955444335938 1337.5792236328125 858.0514526367188],0.5594648122787476,GU05ERD,0.2879792450786717
778,784.0,[489.20884101960644 620.0159228371067 782.3247050355611 866.7893794417196],[587.9092407226562 773.6259155273438 673.3220825195312 817.4888305664062],0.5374130010604858,LH15ZZC,0.5067847596383317
778,360.0,[1151.2373863406208 666.9783434360421 1434.0164895758633 925.5050641357683],[1248.0494384765625 827.4276733398438 1341.6322021484375 874.2369384765625],0.5218233466148376,GJ05ERD,0.11260663072366249
779,360.0,[1152.4898664402622 670.4447459071198 1435.1486665149282 929.3077841264576],[1249.5509033203125 833.4569091796875 1340.4144287109375 878.266845703125],0.522774875164032,GJ06EPD,0.21187152682319288
780,360.0,[1152.9950826221045 673.3077486142192 1436.2685529599223 932.6464860966748],[1250.2435302734375 836.8927612304688 1342.1063232421875 880.920654296875],0.5772926211357117,GJ05EPD,0.2267507879378544
782,360.0,[1151.6429388530544 677.178112708622 1438.1942600530285 937.7740591150063],[1250.155517578125 839.8134765625 1346.669677734375 886.5678100585938],0.5803343057632446,GU05EPO,0.04309241701534609
783,784.0,[479.85291985143886 626.705550088162 774.2338337026379 880.6537537738634],[577.732177734375 786.2107543945312 665.7214965820312 829.0442504882812],0.48821505904197693,LN15ZZC,0.6288644855194936
784,784.0,[478.3405358089043 627.211294051289 773.1992865341109 882.97510707543],[577.290283203125 788.1767578125 666.1796264648438 830.4693603515625],0.5191816687583923,LN15ZZC,0.25970076516458895
793,360.0,[1148.1173268302946 703.9106116493524 1445.6137998169752 971.6743723074762],[1257.1246337890625 871.2352294921875 1349.009521484375 916.763671875],0.5989580154418945,GJ06ERD,0.25521717902407876
794,360.0,[1147.822058448045 707.6091859227648 1445.9642380533191 975.9762343654794],[1254.5830078125 872.916015625 1348.3699951171875 921.9639282226562],0.5389819145202637,GJ06ERD,0.08235719965053313
799,360.0,[1153.2487248875589 719.2378700460932 1453.4974422373996 990.2152568779787],[1256.2991943359375 887.3594970703125 1352.8756103515625 934.9398193359375],0.5877447724342346,GJ05EPD,0.1795852152368638
800,360.0,[1153.3773794762542 721.4808504267721 1455.2480579836238 993.4852693622875],[1259.924072265625 893.373779296875 1354.44580078125 940.0074462890625],0.5989819169044495,GJ05ERD,0.07160113440397986
802,360.0,[1152.7727990231012 726.4870997974353 1454.0318362848082 999.9307838758832],[1259.5670166015625 895.5322265625 1355.4498291015625 944.9915771484375],0.5836842060089111,GJ05EPD,0.33055576528672936
803,360.0,[1153.4915230827862 729.8927027234287 1454.3368982479803 1002.820791422461],[1258.5462646484375 895.9974975585938 1357.6300048828125 948.2210083007812],0.5757614970207214,GJ05EPD,0.2518430886341504
807,360.0,[1154.6083917434005 738.4029486397 1464.5844474165358 1017.022382829621],[1259.998046875 914.9938354492188 1357.603515625 961.793212890625],0.574185311794281,GJ06EPD,0.1357406451288111
809,784.0,[434.1631310986371 679.867579808985 751.0961958976717 953.7864721382903],[534.6617431640625 850.5567626953125 638.1578979492188 912.015380859375],0.2560805380344391,LN15ZZD,0.4322313961786815
810,360.0,[1149.6267925853276 744.9108190117943 1462.2576080374988 1027.863664407476],[1259.799072265625 920.74658203125 1361.18115234375 971.2994384765625],0.601891279220581,GJ05EPD,0.383184059094815
811,360.0,[1150.537666585219 747.8061302732543 1464.1269402121907 1031.1252437161656],[1261.36376953125 921.8840942382812 1361.3951416015625 972.4495849609375],0.5568603873252869,GJ05EPD,0.4555800825920627
813,360.0,[1151.2908979620906 755.2808941123176 1466.4908825464427 1038.7309919055974],[1262.2772216796875 930.8395385742188 1364.040283203125 980.1293334960938],0.6156205534934998,GJ05EPD,0.14748827599853642
814,360.0,[1150.5389418554473 757.5004142273624 1465.8642546649635 1041.2781845639167],[1261.2154541015625 935.73486328125 1363.457763671875 983.8575439453125],0.6140328645706177,GJ05EPD,0.2634224626681176
815,360.0,[1150.4156227473923 759.7905667512194 1466.027401492231 1044.2873695611058],[1263.3310546875 939.6925048828125 1365.5394287109375 989.3638916015625],0.590721607208252,GJ05EPD,0.44097916652511693
818,360.0,[1151.4690991088144 766.3945465420317 1466.5569546974423 1051.8007525862142],[1262.4505615234375 944.5687866210938 1366.787109375 998.6277465820312],0.5872495174407959,SJ06EPD,0.23863945100674214
819,360.0,[1151.2627965825368 770.5729897433419 1466.5756360531186 1055.6125518710496],[1263.486083984375 950.701416015625 1365.799560546875 1000.7853393554688],0.5762094259262085,GJ05EPD,0.43772142221921934
820,360.0,[1152.8277104805004 774.1582693256078 1467.7511486665423 1059.3072051489742],[1263.9705810546875 955.4086303710938 1367.253662109375 1004.9089965820312],0.5711535811424255,GJ06EPD,0.14616848185114015
821,360.0,[1153.2429317304577 777.5091972505993 1468.7011477354677 1062.9970854197984],[1263.6392822265625 958.3568115234375 1369.24462890625 1008.199951171875],0.5978299379348755,GJ06EPD,0.36941835946168977
822,360.0,[1154.8537152405233 780.9350568110419 1471.5933779740249 1066.9819549710028],[1264.680908203125 963.1783447265625 1371.6673583984375 1013.7996826171875],0.607330322265625,GJ06EPD,0.3607005168368535
824,360.0,[1155.3842629807802 785.524154368331 1473.4501343703798 1072.2507944046213],[1264.3199462890625 966.03955078125 1371.5765380859375 1020.7527465820312],0.6023380756378174,GU06EPD,0.16488679405368967
824,784.0,[404.12158618936206 716.2688389841569 733.8606822198649 998.8226667154956],[517.3013916015625 895.283203125 614.411865234375 942.788818359375],0.5817862153053284,LN15ZZC,0.3640565153566541
825,360.0,[1154.4412186061631 787.4301815351205 1473.8520152831807 1072.9826288539587],[1263.4676513671875 968.868896484375 1369.8665771484375 1024.567138671875],0.5983162522315979,GJ06EPD,0.36362634216006867
825,784.0,[403.76091118466127 719.0906128957696 735.4330802316537 1002.4802082884913],[515.6748046875 898.775390625 612.5238647460938 945.5176391601562],0.5525665283203125,LN15ZZC,0.554880515359344
826,360.0,[1153.1669589568878 788.4336407432642 1473.6289976938551 1073.0975718652733],[1263.7999267578125 972.5648803710938 1370.676025390625 1026.1510009765625],0.5980002880096436,GJ06EPD,0.209365147307719
828,784.0,[394.08935468673286 725.2897215014439 730.225080222197 1012.4471571526474],[505.58294677734375 909.7529907226562 605.4889526367188 954.9296875],0.6174849271774292,LN15ZZC,0.5080887451875633
830,360.0,[1155.6651514586965 802.3762256583855 1475.3303247294616 1077.4506600949794],[1269.80810546875 990.1448364257812 1373.4622802734375 1041.33251953125],0.5722121000289917,GJ05ERD,0.1283908737386438
835,360.0,[1155.4147270049182 816.1126358780203 1481.5117051317136 1077.2250485836553],[1271.4647216796875 1008.8130493164062 1377.62744140625 1058.3970947265625],0.5978043079376221,GJ06EPD,0.14460341849300912
837,784.0,[369.62966674148146 751.0630870172117 718.8360986230994 1044.2254147913557],[492.4320373535156 936.58154296875 592.7029418945312 983.9296875],0.6031433343887329,LN15ZZC,0.18673206863778335
838,360.0,[1157.045768288 825.7737483099385 1486.5597047209126 1078.2798506276927],[1269.66650390625 1017.1539916992188 1377.614990234375 1072.6224365234375],0.5912665128707886,GJ06EPD,0.4880851460629758
839,360.0,[1156.6655875327965 828.7225994619231 1487.06629281183 1078.5447881944992],[1274.4639892578125 1025.8817138671875 1382.8104248046875 1075.412841796875],0.5773364901542664,GJ06EPD,0.1654315892958375
841,784.0,[360.1585147284206 759.5669068430565 710.4919819421855 1052.6193792626912],[484.5322265625 948.2947998046875 586.9119873046875 998.0899658203125],0.5628278255462646,LN15ZZC,0.4473729588426765
845,784.0,[344.9505349107865 771.1179392228041 704.1824498793765 1067.2823297402692],[479.01544189453125 962.9697875976562 580.5379028320312 1010.9719848632812],0.5918682813644409,LN15ZZC,0.37531590618515215
846,784.0,[340.0762650128645 775.6435186152385 702.556557205987 1071.315017929396],[473.9685974121094 968.7275390625 577.3726196289062 1015.8387451171875],0.606157660484314,LN15ZZC,0.4881023627656693
847,784.0,[335.3446820279129 778.5842522515618 701.1266510837689 1074.321794630426],[473.06927490234375 969.9168090820312 577.0062255859375 1018.0651245117188],0.5963485240936279,LN15ZZQ,0.5947695459223469
851,784.0,[301.18311410558 787.9662253714505 700.7579767500913 1077.20671120717],[467.135498046875 984.8486938476562 570.573486328125 1034.2969970703125],0.6126993298530579,LN15ZZC,0.47707272002003387
854,784.0,[304.73753842392045 797.2976405930334 700.8310262088578 1078.6632659113202],[459.1619873046875 995.4029541015625 566.7899169921875 1047.8179931640625],0.6155229806900024,LN15ZZC,0.48489348933339377
856,784.0,[302.45848574486206 802.9600713770731 698.9209697348805 1079.1340041848166],[455.69183349609375 1004.736328125 563.8484497070312 1052.4906005859375],0.6165161728858948,LN15ZZC,0.5826631383103009
857,784.0,[311.993647746139 805.6915424623588 702.4899353898587 1079.6816240778342],[453.7298583984375 1007.4944458007812 563.1721801757812 1058.117431640625],0.6231200098991394,LN15ZZC,0.5737963636237795
858,784.0,[313.34334467322986 807.9753692143361 700.2253262294905 1080.0081379904673],[455.935546875 1014.2272338867188 559.58740234375 1062.339599609375],0.6218231320381165,LN15ZZC,0.7226727429253592
859,784.0,[313.6506086730268 810.6086393096177 697.6014851475057 1080.0563359654197],[451.9140930175781 1015.8248291015625 558.9882202148438 1066.6234130859375],0.6289539337158203,LN15ZZC,0.6465216471678772
861,784.0,[299.2014906544392 818.3961605301969 687.8354643829396 1079.5986735805457],[446.6304931640625 1028.02734375 555.5628662109375 1075.440673828125],0.6261348128318787,LN15ZZC,0.49745870735107617
890,1007.0,[1071.462195146809 461.6629049520342 1356.4809557326782 736.1305615660409],[1174.537109375 655.828369140625 1250.8499755859375 697.0279541015625],0.41299203038215637,EL06KOS,0.06682562970647729
